resource,message_id,translated,notes
642,117,,
642,118,,
642,119,,
642,120,,
642,121,,
642,122,,
642,123,,
642,124,,
642,125,,
642,126,,
642,127,,
642,128,,
642,129,,
642,130,,
642,131,,
642,132,,
642,133,,
642,134,,
642,135,,
642,136,,
642,137,,
642,138,,
642,139,,
642,140,,
642,141,,
642,142,,
642,143,,
642,144,,
642,145,,
642,146,,
642,147,,
642,148,,
642,149,,
642,150,,
642,151,,
642,152,,
642,153,,
642,154,,
642,155,,
642,156,,
642,157,,
642,158,,
642,159,,
642,160,,
642,161,,
642,162,,
642,163,,
642,164,,
642,165,,
642,166,,
642,167,,
642,168,,
642,169,,
642,170,,
642,171,,
642,172,,
642,173,,
642,174,,
642,175,,
642,176,,
642,177,,
642,178,,
642,179,,
642,180,,
642,181,,
642,182,,
642,183,,
642,184,,
642,185,,
642,186,,
642,187,,
642,188,,
642,189,,
642,190,,
642,191,,
642,192,,
642,193,,
642,194,,
642,195,,
642,196,,
642,197,,
642,198,,
642,199,,
642,200,,
642,201,,
642,202,,
642,203,,
642,204,,
642,205,,
642,206,,
642,207,,
642,208,,
642,209,,
642,210,,
642,211,,
642,212,,
642,213,,
642,214,,
642,215,,
642,216,,
642,217,,
642,218,,
642,219,,
642,220,,
642,221,,
642,222,,
642,223,,
642,224,,
642,225,,
642,226,,
642,227,,
642,228,,
642,229,,
642,230,,
642,231,,
642,232,,
642,233,,
642,234,,
642,235,,
642,236,,
642,237,,
642,238,,
642,239,,
642,240,,
642,241,,
642,242,,
642,243,,
642,244,,
642,245,,
642,246,,
642,247,,
642,248,,
642,249,,
642,250,,
642,251,,
642,252,,
642,253,,
642,254,,
642,255,,
642,256,,
642,257,,
642,258,,
642,259,,
642,260,,
642,261,,
642,262,,
642,263,,
642,264,,
642,265,,
642,266,,
642,267,,
642,268,,
642,269,,
642,270,,
642,271,,
642,272,,
642,273,,
642,274,,
642,275,,
642,276,,
642,277,,
642,278,,
642,279,,
642,280,,
642,281,,
642,282,,
642,283,,
642,284,,
642,285,,
642,286,,
642,287,,
642,288,,
642,289,,
642,290,,
642,291,,
642,292,,
642,293,,
642,294,,
642,295,,
642,296,,
642,297,,
642,298,,
642,299,,
642,300,,
642,301,,
642,302,,
642,303,,
642,304,,
642,305,,
642,306,,
642,307,,
642,308,,
642,309,,
642,310,,
642,311,,
642,312,,
642,313,,
642,314,,
642,315,,
642,316,,
642,317,,
642,318,,
642,319,,
642,320,,
642,321,,
642,322,,
642,323,,
642,324,,
642,325,,
642,326,,
642,327,,
642,328,,
642,329,,
642,330,,
642,331,,
642,332,,
642,333,,
642,334,,
642,335,,
642,336,,
642,337,,
642,338,,
642,339,,
642,340,,
642,341,,
642,342,,
642,343,,
642,344,,
642,345,,
642,346,,
642,347,,
642,348,,
642,349,,
642,350,,
642,351,,
642,352,,
642,353,,
642,354,,
642,355,,
642,356,,
642,357,,
642,358,,
642,359,,
